human_time,human_temp,human_pressure,temp,pressure,humidity,temp_min,temp_max,sea_level,grnd_level,timestamp,rain3h
2017-03-10 03:30:00 MSK,0.2,767,273.39,1023,80,272.15,274.15,NA,NA,1489105800,NA
2017-03-10 04:00:00 MSK,-0,767,273.14,1023,88,272.15,274.15,NA,NA,1489107600,NA
2017-03-10 04:30:00 MSK,0,767,273.15,1023,92,272.15,274.15,NA,NA,1489109400,NA
2017-03-10 05:00:00 MSK,-0.2,767,272.9,1023,86,272.15,273.15,NA,NA,1489111200,NA
2017-03-10 05:30:00 MSK,-0.5,767,272.65,1022,92,272.15,273.15,NA,NA,1489113000,NA
2017-03-10 06:00:00 MSK,-0,767,273.14,1022,80,272.15,274.15,NA,NA,1489114800,NA
2017-03-10 06:30:00 MSK,-0,767,273.14,1022,80,272.15,274.15,NA,NA,1489116600,NA
2017-03-10 07:00:00 MSK,-0.5,767,272.65,1022,86,272.15,273.15,NA,NA,1489118400,NA
2017-03-10 07:30:00 MSK,-0,767,273.14,1022,80,272.15,274.15,NA,NA,1489120200,NA
2017-03-10 08:00:00 MSK,0.2,766,273.4,1021,80,273.15,274.15,NA,NA,1489122000,NA
2017-03-10 08:30:00 MSK,1,766,274.15,1021,86,274.15,274.15,NA,NA,1489123800,NA
2017-03-10 09:00:00 MSK,1.8,766,274.9,1021,80,274.15,275.15,NA,NA,1489125600,NA
2017-03-10 09:30:00 MSK,2.5,766,275.65,1021,80,275.15,276.15,NA,NA,1489127400,NA
2017-03-10 10:00:00 MSK,3.5,766,276.65,1021,74,276.15,277.15,NA,NA,1489129200,NA
2017-03-10 10:00:00 MSK,3.5,766,276.66,1021,74,276.15,277.15,NA,NA,1489129200,NA
2017-03-10 10:30:00 MSK,4.2,766,277.4,1021,69,276.15,278.15,NA,NA,1489131000,NA
2017-03-10 10:30:00 MSK,4.3,766,277.41,1021,69,276.15,278.15,NA,NA,1489131000,NA
2017-03-10 11:00:00 MSK,4.8,766,277.91,1021,69,277.15,279.15,NA,NA,1489132800,NA
2017-03-10 11:30:00 MSK,5.5,766,278.66,1021,65,278.15,279.15,NA,NA,1489134600,NA
2017-03-10 12:00:00 MSK,6.2,765,279.4,1020,60,279.15,280.15,NA,NA,1489136400,NA
2017-03-10 12:30:00 MSK,6.5,765,279.65,1020,96,279.15,280.15,NA,NA,1489138200,NA
2017-03-10 12:30:00 MSK,6.5,765,279.66,1020,96,279.15,280.15,NA,NA,1489138200,NA
2017-03-10 13:00:00 MSK,7.3,765,280.41,1020,60,279.15,281.15,NA,NA,1489140000,NA
2017-03-10 13:30:00 MSK,7.5,764,280.65,1019,56,280.15,281.15,NA,NA,1489141800,NA
2017-03-10 13:30:00 MSK,7.5,764,280.66,1019,56,280.15,281.15,NA,NA,1489141800,NA
2017-03-10 14:00:00 MSK,8.2,764,281.4,1019,52,281.15,282.15,NA,NA,1489143600,NA
2017-03-10 14:30:00 MSK,8.2,764,281.4,1019,52,281.15,282.15,NA,NA,1489145400,NA
2017-03-10 15:00:00 MSK,8,764,281.15,1019,52,280.15,282.15,NA,NA,1489147200,NA
2017-03-10 15:30:00 MSK,8.2,764,281.4,1019,52,281.15,282.15,NA,NA,1489149000,NA
2017-03-10 16:00:00 MSK,8,764,281.15,1018,52,280.15,282.15,NA,NA,1489150800,NA
2017-03-10 16:30:00 MSK,7.8,764,280.9,1018,52,280.15,282.15,NA,NA,1489152600,NA
2017-03-10 17:00:00 MSK,7.5,764,280.65,1018,52,280.15,281.15,NA,NA,1489154400,NA
2017-03-10 17:30:00 MSK,6.8,764,279.9,1018,56,279.15,281.15,NA,NA,1489156200,NA
2017-03-10 18:00:00 MSK,6.2,764,279.39,1018,56,278.15,280.15,NA,NA,1489158000,NA
2017-03-10 18:30:00 MSK,5.5,764,278.64,1018,60,277.15,279.15,NA,NA,1489159800,NA
2017-03-10 19:00:00 MSK,5.2,764,278.39,1018,56,277.15,279.15,NA,NA,1489161600,NA
2017-03-10 19:30:00 MSK,4.2,764,277.39,1018,60,276.15,278.15,NA,NA,1489163400,NA
2017-03-10 20:00:00 MSK,4.2,764,277.39,1019,60,276.15,278.15,NA,NA,1489165200,NA
2017-03-10 20:30:00 MSK,3.7,764,276.89,1019,60,276.15,278.15,NA,NA,1489167000,NA
2017-03-10 21:00:00 MSK,3,764,276.14,1019,64,275.15,277.15,NA,NA,1489168800,NA
2017-03-10 21:30:00 MSK,2.7,764,275.89,1019,64,275.15,277.15,NA,NA,1489170600,NA
2017-03-10 22:00:00 MSK,2.5,764,275.64,1019,69,274.15,277.15,NA,NA,1489172400,NA
2017-03-10 22:30:00 MSK,2.5,764,275.64,1019,69,274.15,277.15,NA,NA,1489174200,NA
2017-03-10 23:00:00 MSK,2,764,275.14,1019,74,274.15,276.15,NA,NA,1489176000,NA
2017-03-10 23:30:00 MSK,2,764,275.14,1019,74,274.15,276.15,NA,NA,1489177800,NA
2017-03-11 00:00:00 MSK,2,764,275.14,1019,74,274.15,276.15,NA,NA,1489179600,NA
2017-03-11 00:30:00 MSK,1.8,764,274.9,1019,74,274.15,276.15,NA,NA,1489181400,NA
2017-03-11 01:00:00 MSK,1.5,764,274.66,1019,74,273.15,276.15,NA,NA,1489183200,NA
2017-03-11 01:00:00 MSK,1.3,764,274.46,1019,74,273.15,276.15,NA,NA,1489183200,NA
2017-03-11 01:30:00 MSK,1.3,764,274.46,1019,74,273.15,276.15,NA,NA,1489185000,NA
2017-03-11 02:00:00 MSK,1.3,764,274.46,1019,74,273.15,276.15,NA,NA,1489186800,NA
2017-03-11 02:30:00 MSK,1.3,764,274.46,1019,74,273.15,276.15,NA,NA,1489188600,NA
2017-03-11 03:00:00 MSK,1.3,764,274.47,1019,74,273.15,276.15,NA,NA,1489190400,NA
2017-03-11 03:00:00 MSK,1.3,764,274.46,1019,74,273.15,276.15,NA,NA,1489190400,NA
2017-03-11 03:30:00 MSK,1,764,274.13,1019,80,273.15,275.15,NA,NA,1489192200,NA
2017-03-11 04:00:00 MSK,1,764,274.14,1019,80,273.15,275.15,NA,NA,1489194000,NA
2017-03-11 04:00:00 MSK,1,764,274.13,1019,80,273.15,275.15,NA,NA,1489194000,NA
2017-03-11 04:30:00 MSK,0.7,764,273.81,1019,80,273.15,275.15,NA,NA,1489195800,NA
2017-03-11 04:30:00 MSK,0.7,764,273.8,1019,80,273.15,275.15,NA,NA,1489195800,NA
2017-03-11 05:00:00 MSK,1,765,274.14,1020,80,273.15,275.15,NA,NA,1489197600,NA
2017-03-11 05:00:00 MSK,1,765,274.13,1020,80,273.15,275.15,NA,NA,1489197600,NA
2017-03-11 05:30:00 MSK,0.2,765,273.39,1020,80,272.15,275.15,NA,NA,1489199400,NA
2017-03-11 06:00:00 MSK,0.5,765,273.64,1020,80,272.15,275.15,NA,NA,1489201200,NA
2017-03-11 06:30:00 MSK,0.5,765,273.64,1020,80,272.15,275.15,NA,NA,1489203000,NA
2017-03-11 07:00:00 MSK,0.7,765,273.89,1020,80,273.15,275.15,NA,NA,1489204800,NA
2017-03-11 07:30:00 MSK,0.2,765,273.39,1020,80,272.15,275.15,NA,NA,1489206600,NA
2017-03-11 08:00:00 MSK,0.7,765,273.89,1020,80,273.15,275.15,NA,NA,1489208400,NA
2017-03-11 08:30:00 MSK,1.2,766,274.4,1021,80,274.15,275.15,NA,NA,1489210200,NA
2017-03-11 09:00:00 MSK,1.8,766,274.9,1021,74,274.15,276.15,NA,NA,1489212000,NA
2017-03-11 09:30:00 MSK,2.2,766,275.4,1021,74,274.15,276.15,NA,NA,1489213800,NA
2017-03-11 10:00:00 MSK,2.2,766,275.4,1021,74,274.15,276.15,NA,NA,1489215600,NA
2017-03-11 10:30:00 MSK,2.8,767,275.9,1022,100,275.15,276.15,NA,NA,1489217400,NA
2017-03-11 11:00:00 MSK,3.5,766,276.65,1021,100,275.15,277.15,NA,NA,1489219200,NA
2017-03-11 11:30:00 MSK,3.8,766,276.9,1021,100,276.15,277.15,NA,NA,1489221000,NA
2017-03-11 12:00:00 MSK,4.3,766,277.41,1021,100,277.15,278.15,NA,NA,1489222800,NA
2017-03-11 12:30:00 MSK,4.5,766,277.65,1021,100,277.15,278.15,NA,NA,1489224600,NA
2017-03-11 12:30:00 MSK,4.5,766,277.66,1021,100,277.15,278.15,NA,NA,1489224600,NA
2017-03-11 13:00:00 MSK,4.8,766,277.9,1021,65,277.15,278.15,NA,NA,1489226400,NA
2017-03-11 13:30:00 MSK,5.2,766,278.4,1021,65,278.15,279.15,NA,NA,1489228200,NA
2017-03-11 14:00:00 MSK,5.5,766,278.65,1021,65,278.15,279.15,NA,NA,1489230000,NA
2017-03-11 14:00:00 MSK,5.5,766,278.66,1021,65,278.15,279.15,NA,NA,1489230000,NA
2017-03-11 14:30:00 MSK,6,766,279.16,1021,65,278.15,280.15,NA,NA,1489231800,NA
2017-03-11 15:00:00 MSK,6.5,766,279.65,1021,60,279.15,280.15,NA,NA,1489233600,NA
2017-03-11 15:30:00 MSK,6.5,766,279.65,1021,60,279.15,280.15,NA,NA,1489235400,NA
2017-03-11 15:30:00 MSK,6.5,766,279.66,1021,60,279.15,280.15,NA,NA,1489235400,NA
2017-03-11 16:00:00 MSK,6.3,766,279.41,1021,95,279.15,280.15,NA,NA,1489237200,NA
2017-03-11 16:30:00 MSK,6,766,279.16,1021,95,278.15,280.15,NA,NA,1489239000,NA
2017-03-11 17:00:00 MSK,5.8,766,278.91,1021,95,278.15,280.15,NA,NA,1489240800,NA
2017-03-11 17:00:00 MSK,5.8,766,278.91,1021,92,278.15,280.15,NA,NA,1489240800,NA
2017-03-11 17:30:00 MSK,5.2,766,278.4,1021,75,278.15,279.15,NA,NA,1489242600,NA
2017-03-11 17:30:00 MSK,5.3,766,278.41,1021,75,278.15,279.15,NA,NA,1489242600,NA
2017-03-11 18:00:00 MSK,4.8,766,277.9,1021,80,277.15,278.15,NA,NA,1489244400,NA
2017-03-11 18:30:00 MSK,4.8,766,277.9,1021,92,277.15,278.15,NA,NA,1489246200,NA
2017-03-11 19:00:00 MSK,4.5,766,277.66,1021,96,276.15,278.15,NA,NA,1489248000,NA
2017-03-11 19:30:00 MSK,4.3,766,277.41,1021,96,276.15,278.15,NA,NA,1489249800,NA
2017-03-11 20:00:00 MSK,4,767,277.15,1022,96,276.15,278.15,NA,NA,1489251600,NA
2017-03-11 20:30:00 MSK,4,767,277.15,1022,96,276.15,278.15,NA,NA,1489253400,NA
2017-03-11 21:00:00 MSK,3.3,767,276.48,1022,96,276.15,277.15,NA,NA,1489255200,NA
2017-03-11 21:30:00 MSK,3,767,276.14,1022,96,275.15,277.15,NA,NA,1489257000,NA
2017-03-11 21:30:00 MSK,3,767,276.13,1022,96,275.15,277.15,NA,NA,1489257000,NA
2017-03-11 22:00:00 MSK,2,767,275.14,1022,97,274.15,276.15,NA,NA,1489258800,NA
2017-03-11 22:00:00 MSK,2,767,275.13,1022,97,274.15,276.15,NA,NA,1489258800,NA
2017-03-11 22:30:00 MSK,2.3,767,275.48,1022,97,275.15,276.15,NA,NA,1489260600,NA
2017-03-11 23:00:00 MSK,2,767,275.14,1022,97,274.15,276.15,NA,NA,1489262400,NA
2017-03-11 23:30:00 MSK,1.3,767,274.47,1022,97,273.15,275.15,NA,NA,1489264200,NA
2017-03-11 23:30:00 MSK,1.3,767,274.46,1022,97,273.15,275.15,NA,NA,1489264200,NA
2017-03-12 00:00:00 MSK,1,767,274.14,1022,97,273.15,275.15,NA,NA,1489266000,NA
2017-03-12 00:00:00 MSK,1,767,274.13,1022,97,273.15,275.15,NA,NA,1489266000,NA
2017-03-12 00:30:00 MSK,-0,767,273.14,1022,97,272.15,274.15,NA,NA,1489267800,NA
2017-03-12 00:30:00 MSK,-0,767,273.13,1022,97,272.15,274.15,NA,NA,1489267800,NA
2017-03-12 01:00:00 MSK,-0,767,273.14,1022,97,272.15,274.15,NA,NA,1489269600,NA
2017-03-12 01:00:00 MSK,-0,767,273.14,1022,96,272.15,274.15,NA,NA,1489269600,NA
2017-03-12 01:30:00 MSK,-0,767,273.14,1022,96,272.15,274.15,NA,NA,1489271400,NA
2017-03-12 02:00:00 MSK,-0.7,767,272.48,1022,92,272.15,273.15,NA,NA,1489273200,NA
2017-03-12 02:30:00 MSK,-1,767,272.14,1022,100,271.15,273.15,NA,NA,1489275000,NA
2017-03-12 02:30:00 MSK,-1,767,272.13,1022,100,271.15,273.15,NA,NA,1489275000,NA
2017-03-12 03:00:00 MSK,-1.3,767,271.81,1023,100,271.15,272.15,NA,NA,1489276800,NA
2017-03-12 03:30:00 MSK,-1.7,767,271.47,1023,100,270.15,272.15,NA,NA,1489278600,NA
2017-03-12 03:30:00 MSK,-1.7,767,271.46,1023,100,270.15,272.15,NA,NA,1489278600,NA
2017-03-12 04:00:00 MSK,-2.3,767,270.8,1023,100,269.15,272.15,NA,NA,1489280400,NA
2017-03-12 04:30:00 MSK,-2,767,271.14,1023,100,270.15,272.15,NA,NA,1489282200,NA
2017-03-12 04:30:00 MSK,-2,767,271.13,1023,100,270.15,272.15,NA,NA,1489282200,NA
2017-03-12 05:00:00 MSK,-2.4,767,270.79,1023,100,269.15,272.15,NA,NA,1489284000,NA
2017-03-12 05:30:00 MSK,-2,767,271.14,1023,92,270.15,272.15,NA,NA,1489285800,NA
2017-03-12 05:30:00 MSK,-2,767,271.13,1023,92,270.15,272.15,NA,NA,1489285800,NA
2017-03-12 06:00:00 MSK,-2,768,271.14,1024,92,270.15,272.15,NA,NA,1489287600,NA
2017-03-12 06:00:00 MSK,-2,768,271.13,1024,92,270.15,272.15,NA,NA,1489287600,NA
2017-03-12 06:30:00 MSK,-2.5,767,270.64,1023,92,269.15,271.15,NA,NA,1489289400,NA
2017-03-12 07:00:00 MSK,-2.5,768,270.65,1024,92,270.15,271.15,NA,NA,1489291200,NA
2017-03-12 07:00:00 MSK,-2.5,768,270.64,1024,92,270.15,271.15,NA,NA,1489291200,NA
2017-03-12 07:30:00 MSK,-2,768,271.14,1024,100,270.15,272.15,NA,NA,1489293000,NA
2017-03-12 08:00:00 MSK,-1.8,768,271.4,1024,100,271.15,272.15,NA,NA,1489294800,NA
2017-03-12 08:30:00 MSK,-0.5,768,272.65,1024,94,272.15,273.15,NA,NA,1489296600,NA
2017-03-12 09:00:00 MSK,0.2,768,273.4,1024,86,273.15,274.15,NA,NA,1489298400,NA
2017-03-12 09:30:00 MSK,1.2,768,274.4,1024,80,274.15,275.15,NA,NA,1489300200,NA
2017-03-12 10:00:00 MSK,1.7,769,274.89,1025,99,274.15,275.15,NA,NA,1489302000,NA
2017-03-12 10:30:00 MSK,2.2,769,275.4,1025,74,275.15,276.15,NA,NA,1489303800,NA
2017-03-12 11:00:00 MSK,3.5,769,276.65,1025,99,276.15,277.15,NA,NA,1489305600,NA
2017-03-12 11:30:00 MSK,4.2,769,277.4,1025,99,277.15,278.15,NA,NA,1489307400,NA
2017-03-12 12:00:00 MSK,4.7,769,277.89,1025,99,277.15,278.15,NA,NA,1489309200,NA
2017-03-12 12:30:00 MSK,5.2,769,278.4,1025,99,278.15,279.15,NA,NA,1489311000,NA
2017-03-12 13:00:00 MSK,6,769,279.15,1025,98,278.15,280.15,NA,NA,1489312800,NA
2017-03-12 13:30:00 MSK,6.5,769,279.65,1025,60,279.15,280.15,NA,NA,1489314600,NA
2017-03-12 13:30:00 MSK,6.5,769,279.66,1025,60,279.15,280.15,NA,NA,1489314600,NA
2017-03-12 14:00:00 MSK,6.8,769,279.9,1025,98,279.15,280.15,NA,NA,1489316400,NA
2017-03-12 14:30:00 MSK,6.8,769,279.91,1025,98,279.15,281.15,NA,NA,1489318200,NA
2017-03-12 15:00:00 MSK,7,769,280.15,1025,65,279.15,281.15,NA,NA,1489320000,NA
2017-03-12 15:30:00 MSK,6.8,769,279.9,1025,98,279.15,280.15,NA,NA,1489321800,NA
2017-03-12 16:00:00 MSK,6.5,769,279.65,1025,98,279.15,280.15,NA,NA,1489323600,NA
2017-03-12 16:00:00 MSK,6.5,769,279.65,1025,95,279.15,280.15,NA,NA,1489323600,NA
2017-03-12 16:30:00 MSK,6.5,768,279.65,1024,95,279.15,280.15,NA,NA,1489325400,NA
2017-03-12 17:00:00 MSK,6.5,768,279.65,1024,95,279.15,280.15,NA,NA,1489327200,NA
2017-03-12 17:00:00 MSK,6.5,768,279.66,1024,94,279.15,280.15,NA,NA,1489327200,NA
2017-03-12 17:30:00 MSK,5.8,768,278.9,1024,94,278.15,279.15,NA,NA,1489329000,NA
2017-03-12 18:00:00 MSK,5.3,768,278.41,1024,94,277.15,279.15,NA,NA,1489330800,NA
2017-03-12 18:30:00 MSK,4.2,768,277.4,1024,69,276.15,278.15,NA,NA,1489332600,NA
2017-03-12 19:00:00 MSK,3.8,768,276.9,1024,74,276.15,278.15,NA,NA,1489334400,NA
2017-03-12 19:30:00 MSK,3.3,769,276.41,1025,80,275.15,277.15,NA,NA,1489336200,NA
2017-03-12 20:00:00 MSK,2.8,769,275.9,1025,80,275.15,277.15,NA,NA,1489338000,NA
2017-03-12 20:30:00 MSK,2.7,769,275.89,1025,74,275.15,276.15,NA,NA,1489339800,NA
2017-03-12 21:00:00 MSK,1.8,769,274.9,1025,86,274.15,276.15,NA,NA,1489341600,NA
2017-03-12 21:30:00 MSK,2,769,275.14,1025,80,274.15,276.15,NA,NA,1489343400,NA
2017-03-12 22:00:00 MSK,1.2,769,274.4,1025,80,273.15,275.15,NA,NA,1489345200,NA
2017-03-12 22:30:00 MSK,0.5,769,273.65,1025,92,272.15,274.15,NA,NA,1489347000,NA
2017-03-12 22:30:00 MSK,0.5,769,273.66,1025,92,272.15,274.15,NA,NA,1489347000,NA
2017-03-12 23:00:00 MSK,0.5,769,273.65,1025,80,273.15,274.15,NA,NA,1489348800,NA
2017-03-12 23:30:00 MSK,0,769,273.15,1025,92,272.15,274.15,NA,NA,1489350600,NA
2017-03-12 23:30:00 MSK,-0,769,273.14,1025,92,272.15,274.15,NA,NA,1489350600,NA
2017-03-13 00:00:00 MSK,0,769,273.15,1025,92,271.15,274.15,NA,NA,1489352400,NA
2017-03-13 00:30:00 MSK,-0.2,769,272.9,1025,86,272.15,274.15,NA,NA,1489354200,NA
2017-03-13 01:00:00 MSK,-0.8,769,272.39,1025,86,271.15,274.15,NA,NA,1489356000,NA
2017-03-13 01:30:00 MSK,-0.8,769,272.39,1025,92,271.15,273.15,NA,NA,1489357800,NA
2017-03-13 02:00:00 MSK,-1.2,769,271.9,1025,92,271.15,273.15,NA,NA,1489359600,NA
2017-03-13 02:30:00 MSK,-1.8,769,271.39,1025,92,270.15,272.15,NA,NA,1489361400,NA
2017-03-13 03:00:00 MSK,-2.3,769,270.89,1025,92,269.15,272.15,NA,NA,1489363200,NA
2017-03-13 03:30:00 MSK,-2.3,769,270.89,1025,92,270.15,272.15,NA,NA,1489365000,NA
2017-03-13 04:00:00 MSK,-2.5,769,270.64,1025,92,269.15,272.15,NA,NA,1489366800,NA
2017-03-13 04:30:00 MSK,-3,769,270.14,1025,100,269.15,271.15,NA,NA,1489368600,NA
2017-03-13 05:00:00 MSK,-3.5,769,269.64,1025,100,268.15,270.15,NA,NA,1489370400,NA
2017-03-13 05:30:00 MSK,-3.8,769,269.4,1025,92,268.15,270.15,NA,NA,1489372200,NA
2017-03-13 06:00:00 MSK,-3.8,769,269.39,1025,100,268.15,270.15,NA,NA,1489374000,NA
2017-03-13 06:30:00 MSK,-3.8,769,269.39,1025,92,268.15,270.15,NA,NA,1489375800,NA
2017-03-13 07:00:00 MSK,-4,769,269.13,1025,92,267.15,271.15,NA,NA,1489377600,NA
2017-03-13 07:30:00 MSK,-3.8,769,269.39,1025,92,268.15,271.15,NA,NA,1489379400,NA
2017-03-13 08:00:00 MSK,-3,769,270.14,1025,92,269.15,271.15,NA,NA,1489381200,NA
2017-03-13 08:30:00 MSK,-1.8,769,271.39,1025,86,270.15,272.15,NA,NA,1489383000,NA
2017-03-13 09:00:00 MSK,-1,769,272.14,1025,83,271.15,273.15,NA,NA,1489384800,NA
2017-03-13 09:30:00 MSK,-0.2,769,272.9,1025,83,272.15,273.15,NA,NA,1489386600,NA
2017-03-13 10:00:00 MSK,0.5,769,273.65,1025,74,273.15,274.15,NA,NA,1489388400,NA
2017-03-13 10:30:00 MSK,1.8,769,274.9,1025,74,274.15,276.15,NA,NA,1489390200,NA
2017-03-13 10:30:00 MSK,1.7,769,274.89,1025,74,274.15,276.15,NA,NA,1489390200,NA
2017-03-13 11:00:00 MSK,2.5,769,275.65,1025,64,275.15,276.15,NA,NA,1489392000,NA
2017-03-13 11:30:00 MSK,3.2,769,276.37,1025,60,275.15,278.15,NA,NA,1489393800,NA
2017-03-13 11:30:00 MSK,3.2,769,276.36,1025,60,275.15,278.15,NA,NA,1489393800,NA
2017-03-13 12:00:00 MSK,4,769,277.15,1025,56,276.15,278.15,NA,NA,1489395600,NA
2017-03-13 12:30:00 MSK,4.7,769,277.89,1025,52,277.15,279.15,NA,NA,1489397400,NA
2017-03-13 13:00:00 MSK,5,769,278.15,1025,52,277.15,279.15,NA,NA,1489399200,NA
2017-03-13 13:30:00 MSK,5.5,768,278.65,1024,48,277.15,279.15,NA,NA,1489401000,NA
2017-03-13 14:00:00 MSK,6.2,768,279.4,1024,45,278.15,280.15,NA,NA,1489402800,NA
2017-03-13 14:30:00 MSK,6.8,768,279.9,1024,45,279.15,280.15,NA,NA,1489404600,NA
2017-03-13 15:00:00 MSK,7,768,280.15,1024,48,279.15,281.15,NA,NA,1489406400,NA
2017-03-13 15:30:00 MSK,7.5,768,280.65,1024,48,280.15,281.15,NA,NA,1489408200,NA
2017-03-13 15:30:00 MSK,7.5,768,280.66,1024,48,280.15,281.15,NA,NA,1489408200,NA
2017-03-13 16:00:00 MSK,7.8,768,280.91,1024,48,280.15,282.15,NA,NA,1489410000,NA
2017-03-13 16:30:00 MSK,7.2,768,280.4,1024,52,280.15,281.15,NA,NA,1489411800,NA
2017-03-13 17:00:00 MSK,7.2,768,280.4,1024,48,280.15,281.15,NA,NA,1489413600,NA
2017-03-13 18:00:00 MSK,6,768,279.15,1024,52,279.15,279.15,NA,NA,1489417200,NA
2017-03-13 18:30:00 MSK,4.5,768,277.64,1024,56,276.15,279.15,NA,NA,1489419000,NA
2017-03-13 18:30:00 MSK,4.5,768,277.65,1024,56,276.15,279.15,NA,NA,1489419000,NA
2017-03-13 20:00:00 MSK,3.5,768,276.64,1024,56,275.15,278.15,NA,NA,1489424400,NA
2017-03-13 20:14:56 MSK,-3.8,764,269.358,1018.7,85,269.358,269.358,1039.49,1018.7,1489425296,NA
2017-03-13 20:30:00 MSK,2.7,768,275.89,1024,60,274.15,277.15,NA,NA,1489426200,NA
2017-03-13 20:30:00 MSK,2.7,768,275.88,1024,60,274.15,277.15,NA,NA,1489426200,NA
2017-03-13 21:00:00 MSK,2,768,275.14,1024,64,273.15,277.15,NA,NA,1489428000,NA
2017-03-13 21:00:00 MSK,2,768,275.13,1024,64,273.15,277.15,NA,NA,1489428000,NA
2017-03-13 21:30:00 MSK,2,768,275.14,1024,69,273.15,276.15,NA,NA,1489429800,NA
2017-03-13 21:30:00 MSK,2,768,275.13,1024,69,273.15,276.15,NA,NA,1489429800,NA
2017-03-13 22:00:00 MSK,1,769,274.17,1025,80,273.15,275.15,NA,NA,1489431600,NA
2017-03-13 22:30:00 MSK,1.3,768,274.42,1024,74,272.15,275.15,NA,NA,1489433400,NA
2017-03-13 23:00:00 MSK,0.6,769,273.79,1025,69,272.15,275.15,NA,NA,1489435200,NA
2017-03-13 23:30:00 MSK,-0.7,769,272.46,1025,76,271.15,273.15,NA,NA,1489437000,NA
2017-03-14 00:00:00 MSK,-0.3,769,272.8,1025,76,271.15,274.15,NA,NA,1489438800,NA
2017-03-14 00:00:00 MSK,-0.4,769,272.79,1025,76,271.15,274.15,NA,NA,1489438800,NA
2017-03-14 00:30:00 MSK,-1,769,272.14,1025,86,271.15,273.15,NA,NA,1489440600,NA
2017-03-14 00:30:00 MSK,-1,769,272.13,1025,86,271.15,273.15,NA,NA,1489440600,NA
2017-03-14 01:00:00 MSK,-1.3,769,271.81,1025,86,271.15,272.15,NA,NA,1489442400,NA
2017-03-14 01:30:00 MSK,-1.7,769,271.47,1025,86,270.15,272.15,NA,NA,1489444200,NA
2017-03-14 01:30:00 MSK,-1.7,769,271.46,1025,86,270.15,272.15,NA,NA,1489444200,NA
2017-03-14 02:00:00 MSK,-2,769,271.14,1025,92,270.15,272.15,NA,NA,1489446000,NA
2017-03-14 02:30:00 MSK,-2.3,769,270.81,1025,92,270.15,271.15,NA,NA,1489447800,NA
2017-03-14 03:00:00 MSK,-2.7,769,270.46,1025,92,269.15,271.15,NA,NA,1489449600,NA
2017-03-14 03:00:00 MSK,-2.7,769,270.47,1025,92,269.15,271.15,NA,NA,1489449600,NA
2017-03-14 03:30:00 MSK,-2.7,769,270.47,1025,92,269.15,271.15,NA,NA,1489451400,NA
2017-03-14 03:30:00 MSK,-2.7,769,270.46,1025,92,269.15,271.15,NA,NA,1489451400,NA
2017-03-14 04:00:00 MSK,-3,769,270.14,1025,92,269.15,271.15,NA,NA,1489453200,NA
2017-03-14 04:00:00 MSK,-3,769,270.13,1025,92,269.15,271.15,NA,NA,1489453200,NA
2017-03-14 04:30:00 MSK,-3,769,270.14,1025,92,269.15,271.15,NA,NA,1489455000,NA
2017-03-14 05:00:00 MSK,-3,769,270.13,1025,92,269.15,271.15,NA,NA,1489456800,NA
2017-03-14 05:30:00 MSK,-3.4,769,269.79,1025,92,268.15,271.15,NA,NA,1489458600,NA
2017-03-14 06:00:00 MSK,-3.5,769,269.64,1025,92,268.15,271.15,NA,NA,1489460400,NA
2017-03-14 06:30:00 MSK,-4,769,269.14,1025,100,268.15,270.15,NA,NA,1489462200,NA
2017-03-14 07:00:00 MSK,-3.8,769,269.39,1025,86,268.15,271.15,NA,NA,1489464000,NA
2017-03-14 07:30:00 MSK,-3.3,769,269.89,1025,86,269.15,271.15,NA,NA,1489465800,NA
2017-03-14 08:00:00 MSK,-2.8,769,270.4,1025,92,269.15,271.15,NA,NA,1489467600,NA
2017-03-14 08:30:00 MSK,-1.8,769,271.36,1025,92,269.15,272.15,NA,NA,1489469400,NA
2017-03-14 08:30:00 MSK,-1.8,769,271.35,1025,92,269.15,272.15,NA,NA,1489469400,NA
2017-03-14 09:00:00 MSK,-0.2,769,272.9,1025,80,272.15,274.15,NA,NA,1489471200,NA
2017-03-14 09:30:00 MSK,1.2,770,274.4,1026,80,273.15,275.15,NA,NA,1489473000,NA
2017-03-14 10:00:00 MSK,3,770,276.16,1026,74,275.15,277.15,NA,NA,1489474800,NA
2017-03-14 10:30:00 MSK,4.3,770,277.41,1026,100,276.15,278.15,NA,NA,1489476600,NA
2017-03-14 11:00:00 MSK,5,770,278.16,1026,100,277.15,279.15,NA,NA,1489478400,NA
2017-03-14 11:30:00 MSK,5.8,770,278.9,1026,75,278.15,279.15,NA,NA,1489480200,NA
2017-03-14 12:00:00 MSK,6.3,770,279.41,1026,100,279.15,280.15,NA,NA,1489482000,NA
2017-03-14 12:00:00 MSK,6.2,770,279.4,1026,100,279.15,280.15,NA,NA,1489482000,NA
2017-03-14 12:30:00 MSK,6.8,769,279.9,1025,100,279.15,280.15,NA,NA,1489483800,NA
2017-03-14 13:00:00 MSK,7,769,280.15,1025,96,280.15,280.15,NA,NA,1489485600,NA
2017-03-14 13:30:00 MSK,7.5,769,280.65,1025,56,280.15,281.15,NA,NA,1489487400,NA
2017-03-14 14:00:00 MSK,7.8,769,280.9,1025,56,280.15,281.15,NA,NA,1489489200,NA
2017-03-14 14:30:00 MSK,8,769,281.15,1025,52,281.15,281.15,NA,NA,1489491000,NA
